"","1215","1272","1353","15","1558","1603","188","197","200","203","28","310","339","348","382","394","399","601","635","638","665","71","720","762","90","908","913","931","932","936","938","945","946","954","966","971","985","986","987","993","995","1243","1259","1270","1291","1306","1307","1310","1331","137","151","1525","194","202","305","324","57","76","767","94"
"P49327","0.071515535","0.164209673","0.111163082","0.008928149","0.1026899","0.028944306","0.026803763","0.0507457","0.070957955","0.095152832","0.050930528","0.031863516","0.006926326","0.131341634","0.179730176","0.097806767","0.036631747","0.088401537","0.025237823","0.134857478","0.050278259","0.061414058","0.081633509","0.030992015","0.0744487","0.000393219","0.002819807","0.000274969","0.00274264","0.000717132","0.002209863","0.00053644","0.000326506","0.00017115","0.000794722","0.002103732","0.001729702","0.000765662","0.000289921","0.003313596","0.000113833","0.118220681","0.052633412","0.020003953","0.247069679","0.039139013","0.027052945","0.073201966","0.026892326","0.144879644","0.01972894","0.321395786","0.007690681","0.105926303","0.075930657","0.47994094","0.033232881","0.031776399","0.506399787","0.096428162"
"H0YCU0","0.027555749","0.028770683","0.036082016","0.01475831","0.019037296","0.041543715","0.05659315","0.038210847","0.040945938","0.019026811","0.028808261","0.177130784","0.014224713","0.121250618","0.089193695","0.049636695","0.09653713","0.067611966","0.115198199","0.145337616","0.106468167","0.026177439","0.080736454","0.230957591","0.111275983","0.000379816","0.000852327","0.001214587","0.000548692","0.000415992","0.000505781","0.00029447","0.000661386","0.000138893","0.000559637","0.000350768","0.000743856","6.44e-05","0.000473809","0.000240166","0.000274091","0.109467502","0.037340732","0.093991691","0.100818946","0.035221673","0.039849406","0.036838586","0.047747014","0.069475034","0.074810911","0.024943819","0.101502548","0.079466882","0.258464351","0.073584002","0.103563771","0.024044617","0.131759099","0.055140764"
"P01009","0.034277715","0.017687537","0.066712255","0.036604546","0.007012382","0.090132047","0.073838383","0.040362079","0.104216209","0.056177685","0.036503038","0.094063339","0.095938777","0.106498104","0.096084055","0.114734044","0.149235964","0.085323976","0.208842051","0.097684297","0.1134241","0.053320593","0.148790471","0.080206969","0.099684445","0.000671433","0.000304585","0.000321346","0.000127196","0.000321465","0.000210133","0.0001686","0.000216925","0.000151362","0.000309502","0.000213463","0.00015769","0.000188443","7.24e-05","0.000122677","0.000148944","0.078570267","0.045556476","0.029179138","0.029799182","0.03974268","0.034004783","0.052237676","0.04432696","0.075515197","0.082906559","0.035882708","0.049661919","0.068684774","0.238369314","0.221515653","0.078959092","0.049627607","0.10355309","0.055651111"
"P01011","0.123779977","0.008596706","0.027148358","0.01934061","0.096061438","0.128005415","0.057131446","0.147240689","0.01560087","0.09957645","0.04553536","0.065377139","0.126056727","0.095919757","0.413562085","0.159282726","0.390058866","0.25218909","0.12444356","0.204087739","0.191316586","0.259255138","0.088606423","0.077770799","0.094798909","0.000488901","0.002768593","0.000725774","0.000498662","0.001621352","0.000455081","0.002871349","8.54e-05","0.000825038","0.000310056","0.00221401","0.000420669","0.00344457","0.001669258","0.003078597","0.003560646","0.170488118","0.288246655","0.156639215","0.128595713","0.347414137","0.434195041","0.843588105","0.060156652","0.471827797","0.050258187","0.039084432","0.171538202","0.109217905","0.454831029","0.107871007","0.237276799","0.089004055","0.105178644","0.194780835"
"P04745","0.072086731","0.152978893","0.056193758","0.086328965","0.022156032","0.124743185","0.056126356","0.045617806","0.029304863","0.04643296","0.046711984","0.077620103","0.136707675","0.095456535","0.138662822","0.091949573","0.156615819","0.173331913","0.087244185","0.086490543","0.163983325","0.05552494","0.026689323","0.023381495","0.033073502","0.00077578","0.000922417","0.00089413","0.000550186","0.000730129","0.001038779","0.000918501","0.000327807","0.000155527","0.00075817","0.000689413","0.000614569","0.00140144","0.000257936","0.000399097","0.000744016","0.300584441","0.158108503","0.17004652","0.077240228","0.086672052","0.124652973","0.14202908","0.150128917","0.01632529","0.087769039","0.123655855","0.035216439","0.0506316","0.117935035","0.108623084","0.02874947","0.057607883","0.153580182","0.06757607"
"P25311","0.0182515","0.014542768","0.00988855","0.012300346","0.012142989","0.019783964","0.007044351","0.006446756","0.013967918","0.005976389","0.011115639","0.04883269","0.008998206","0.092074494","0.075069474","0.080945914","0.107033149","0.067569222","0.086615534","0.019429738","0.064532806","0.016207563","0.081068349","0.014766353","0.009434844","0.000114626","6.68e-05","7.81e-05","5.61e-05","0.000289436","0.000101406","7.97e-05","0.000105879","6.41e-05","0.000145432","0.000112245","7.51e-05","6.78e-05","5.97e-05","5.55e-05","4.09e-05","0.013300774","0.002508459","0.016444238","0.011839271","0.014602627","0.008235781","0.008757481","0.00852275","0.002765046","0.007571212","0.006883462","0.00469596","0.009632158","0.013196845","0.02053942","0.004408184","0.015200597","0.107927549","0.010521702"
"P15328","0.088663318","0.038343586","0.113495601","0.011573664","0.033004791","0.097488938","0.013559127","0.01124667","0.028827327","0.010421787","0.014380194","0.047388621","0.011905684","0.090581506","0.055143173","0.075329172","0.082990568","0.082819895","0.031064579","0.066553805","0.035442291","0.11152043","0.046898877","0.0237955","0.036168758","0.000132112","6.45e-05","0.000301596","0.00023784","6.98e-05","0.000151901","0.000114884","5.49e-05","7.21e-05","0.000123792","9.3e-05","7.65e-05","0.000125563","9.01e-05","0.000113837","9e-05","0.029966448","0.081603448","0.074898637","0.050268248","0.066082425","0.059867803","0.128021777","0.065713444","0.014234141","0.010971894","0.039043504","0.026098864","0.016175695","0.067153674","0.056130026","0.02081166","0.018954466","0.119511275","0.02280819"
"Q08380","0.038359387","0.04432053","0.063822923","0.008923198","0.038133983","0.076601666","0.014678154","0.021163156","0.01771456","0.025777897","0.043588739","0.062230549","0.048167322","0.088335997","0.058248753","0.044548682","0.065415877","0.122288556","0.060358877","0.033404845","0.11948679","0.024216692","0.080216695","0.040210217","0.024169008","0.000464321","0.000431155","0.000379557","0.000215134","0.000169485","0.000498983","0.000503749","0.000331651","0.000217715","0.000334372","0.000437216","0.000297039","0.000388822","0.000440473","0.000204213","0.000275465","0.046474375","0.067341276","0.106179325","0.050604866","0.038241154","0.050659857","0.062745098","0.062150092","0.017593356","0.041364686","0.030233759","0.031799919","0.022520892","0.030142555","0.014747655","0.020895462","0.013761523","0.124753026","0.021461032"
"D6RF35","0.001481897","0.001007607","2.1325e-05","0.015626737","2.1325e-05","0.000685968","0.038510245","0.023879405","0.045329751","0.019920547","0.017106041","0.06691519","0.011825709","0.087822836","0.056451607","0.067710436","0.087028793","0.170113652","0.092876898","0.058896342","0.044790493","0.046370926","0.080846042","0.060114544","0.030648845","0.000234488","0.000330988","0.000238103","0.000106625","0.000166959","0.00013776","0.000209598","0.000536353","0.000314562","0.000308172","0.00041632","0.000194232","0.000121849","0.000169933","0.000213437","0.000261762","2.1325e-05","0.00175453","0.002564663","0.000749845","0.000457717","0.002496549","0.002372725","0.002935801","0.027597803","0.030974253","0.002634382","0.025771355","0.029611341","0.061062421","0.060040828","0.024376659","0.047565799","0.137205697","0.028820536"
"P00738","0.033168048","0.011558439","0.042680662","0.024460183","0.006239592","0.023674792","0.016791809","0.020957528","0.059129343","0.045670656","0.010629993","0.027102965","0.007234193","0.082944363","0.157449317","0.053558318","0.091531413","0.083063891","0.068560677","0.092350457","0.108460913","0.069160041","0.039963535","0.044868615","0.043985152","0.000753935","0.000937499","0.000430366","0.000215163","0.000354899","0.000316327","0.000197033","0.000218346","9.16e-05","0.000113117","0.000439573","0.000296044","7.79e-05","0.000102574","0.000160365","7.4e-05","0.057329941","0.017042545","0.084764817","0.042769798","0.02099118","0.016180461","0.021177783","0.062433504","0.064266908","0.036533773","0.013433272","0.014329624","0.034310737","0.097012145","0.011863728","0.051396981","0.03993132","0.06135476","0.052764343"
"Q16851","0.024762243","0.073794737","0.054606426","0.002419093","0.026904839","0.015666804","0.01328184","0.029238493","0.015583489","0.04643296","0.034119797","0.01342768","0.007536709","0.073602425","0.092578762","0.039188333","0.036658668","0.044464356","0.011767089","0.05504695","0.027081529","0.009267308","0.046335282","0.018691029","0.057075324","0.000271863","0.002059038","0.000241322","0.001173682","0.000364135","0.000982124","0.000200331","0.000325428","5.09e-05","0.000425187","0.00065905","0.000798224","0.000201436","0.00012281","0.001186415","3.31e-05","0.119987551","0.033565671","0.018442865","0.11519678","0.009041632","0.016836002","0.042527449","0.020962003","0.044540801","0.01366637","0.115319006","0.00375737","0.044685615","0.058964032","0.181790551","0.016558218","0.009743192","0.233623859","0.051096952"
"P07602","0.087357302","0.063509271","0.067191501","0.031600722","0.040053586","0.083018135","0.03720636","0.030890815","0.028831901","0.039354421","0.013080717","0.133009845","0.0066428","0.0689702","0.064926765","0.060787814","0.090826407","0.094601186","0.071662022","0.081031145","0.040145625","0.086925126","0.089666294","0.048871784","0.02118428","0.000609115","0.000395384","0.000125346","0.000239465","0.000396803","0.000145075","0.000399991","0.000228624","9.34e-05","0.000257387","0.000145404","0.000291578","0.000207553","0.000185163","0.000180038","0.000356409","0.082783158","0.087264164","0.055905333","0.059028048","0.080020254","0.104602267","0.162235063","0.032375877","0.050885341","0.027964098","0.054705571","0.021585968","0.015961318","0.035895696","0.054326969","0.027382327","0.037917414","0.083412077","0.028159033"
"Q99541","0.023749262","0.048452041","0.085231124","0.026047863","0.048898606","0.101732087","0.024847064","0.011726588","0.015181426","0.018353881","0.013396214","0.036934929","0.022051368","0.0649734","0.089758914","0.049280667","0.076778432","0.048557086","0.031172288","0.02602075","0.041993828","0.025613503","0.046927056","0.015513956","0.038362141","0.000547835","0.000417794","0.000437886","0.000912928","0.001114452","0.000657082","0.000682321","0.000469147","0.000538434","0.001221448","0.000405597","0.000457673","0.000251453","0.000238827","0.000868124","0.000177425","0.03832729","0.029565265","0.042509363","0.018124737","0.020112807","0.024424965","0.055492566","0.043209233","0.004973313","0.010461206","0.082910281","0.041771122","0.025713746","0.076059627","0.077803348","0.015869287","0.031182606","0.111413239","0.012942146"
"P06733","0.026368434","0.085650705","0.080311227","0.0100126","0.059263752","0.038043454","0.021183047","0.067769286","0.036800892","0.0752428","0.05520502","0.025510693","0.034710536","0.063318543","0.097632941","0.033307227","0.069873068","0.041228286","0.004718654","0.058924951","0.081697704","0.032738359","0.075183485","0.004542286","0.087080504","0.000381253","0.003757307","0.000552947","0.001761366","0.000601317","0.001558446","0.000561744","0.000480846","0.000155916","0.000730339","0.001082523","0.001127451","0.000443159","0.000290847","0.002057339","0.00016415","0.172528272","0.069065733","0.060239923","0.155703114","0.037298211","0.038111204","0.081123365","0.041773065","0.129523834","0.035078084","0.133807772","0.020452979","0.072795057","0.16057381","0.291323842","0.048078029","0.022536683","0.311019403","0.089859889"
"P18065","0.079179083","0.07390019","0.042367628","0.011301314","0.043221107","0.041158546","0.037929514","0.018572181","0.020117333","0.034290919","0.016490043","0.0874358","0.019619999","0.062336993","0.076729218","0.060786486","0.106843016","0.046432357","0.108350094","0.104135447","0.037668904","0.030937599","0.068540899","0.097834506","0.017696137","0.000194913","0.000310429","0.00023071","0.000276737","6.51e-05","0.000298548","0.000364315","0.000194737","4.35e-05","0.000311181","0.000254468","0.000259497","0.000455403","0.000434045","0.000130095","0.000119413","0.06809351","0.031269728","0.061663627","0.054710055","0.041725611","0.042757178","0.038262649","0.052472676","0.033636386","0.027942713","0.05678311","0.030798335","0.034830641","0.129160719","0.116041651","0.025558171","0.015126747","0.0708289","0.020153221"
"P62937","0.020956649","0.053995874","0.035383923","0.001496814","0.025327441","0.016284603","0.003221695","0.014852266","0.001591831","0.03152184","0.01589481","0.031368303","0.02105341","0.060074264","0.091943281","0.048757253","0.055123451","0.036091892","0.00164321","0.031879074","0.024521979","0.0015779","0.043640988","5.74e-06","0.031118823","0.000100616","0.001278606","0.000187496","0.000770598","0.00025708","0.000648362","0.00017975","0.000226651","5.33e-05","0.000193138","0.000382601","0.000392266","0.000166512","0.000122058","0.000769292","2.87e-05","0.045570647","0.021386177","0.027796694","0.049904547","0.013533601","0.015447703","0.005896134","0.020823799","0.028978035","0.006047805","0.056476151","0.008484626","0.014507527","0.081898168","0.095839701","0.008706646","0.002220386","0.173227251","0.023707334"
"P04406","0.036000229","0.067215202","0.044043607","0.005336092","0.053236271","0.019738068","0.020432572","0.039606043","0.035072798","0.063755665","0.029390229","0.012308571","0.017231694","0.052140934","0.072405763","0.03712523","0.040282975","0.025722931","0.005504468","0.039399852","0.035578713","0.042725971","0.08143312","0.005474923","0.051293487","0.000288669","0.004084441","0.000334107","0.001420121","0.00040299","0.001179416","0.000537406","0.000128758","0.000112853","0.000342027","0.000768794","0.000534386","0.000173085","0.00016259","0.001225893","7.28e-05","0.098831104","0.034784454","0.029882375","0.109764466","0.022722329","0.026578655","0.078895107","0.016742025","0.09656361","0.016955035","0.085890905","0.008516223","0.068030673","0.056215561","0.15736347","0.029416964","0.023297636","0.330364159","0.060322142"
"F5GZD9","0.083930125","0.063162781","0.050567457","0.082646041","0.065390219","0.044808195","0.080947842","0.028088004","0.058530136","0.010018479","0.060976823","0.124236986","0.051676625","0.05212027","0.1225213","0.049242142","0.056982717","0.168503632","0.247751357","0.088458152","0.108862061","0.022580625","0.050374375","0.241539856","0.017414708","0.000368209","0.000403716","0.000487807","0.000247085","0.000240574","0.000261272","0.000827815","0.000760579","0.000510387","0.00065309","0.001022279","4.34e-05","0.000549654","0.000240347","0.00019579","0.000802947","0.011895124","0.071573276","0.048029618","0.075959533","0.074251032","0.086370534","0.056974182","0.040356003","0.024823646","0.041035768","0.073203234","0.02320395","0.061278668","0.037464259","0.060956819","0.038305343","0.099472772","0.11116379","0.073965137"
"P02787","0.085274816","0.051374605","0.033588825","0.036189211","0.039760166","0.028265763","0.02538129","0.021946949","0.05455982","0.011848385","0.006503733","0.065684387","0.007699068","0.048812277","0.080353175","0.039697134","0.088709704","0.070775016","0.094796379","0.07071153","0.098729428","0.03088439","0.044350178","0.03362777","0.018567824","0.000241695","0.000996486","0.000200879","0.000214112","0.000418951","0.000302969","0.000207637","3.47e-05","0.00013295","0.000210526","0.000164909","0.000150885","0.000273496","0.000120146","6.52e-05","0.000248071","0.084655553","0.082957188","0.049498663","0.040575979","0.070178191","0.113613131","0.191879059","0.040072591","0.031840662","0.027831207","0.064025582","0.03155366","0.02533901","0.128679693","0.057967794","0.014394955","0.022807632","0.060252885","0.029736432"
"P01024","0.061724877","0.018662981","0.037267667","0.007667909","0.03286197","0.034914413","0.013689341","0.025114264","0.01679105","0.012869797","0.005613594","0.068191177","0.079151898","0.048741674","0.10135995","0.059618767","0.057465622","0.052056744","0.033289585","0.065878333","0.045550563","0.070007031","0.03689038","0.039381727","0.016613145","0.000409958","0.00065575","0.00018738","0.000190572","0.000394113","0.000199669","0.000461849","0.000131724","0.000299203","8.35e-05","0.000458438","0.000253918","0.000584383","0.000361283","0.000484515","0.0004502","0.050549271","0.078458606","0.083640363","0.02542702","0.101821035","0.07852601","0.120003159","0.060688448","0.031106047","0.016317058","0.01505482","0.026282429","0.01774638","0.112514778","0.054425318","0.03055901","0.025633886","0.048186779","0.029856811"
"Q02818","0.039817127","0.039778504","0.031580421","0.025089065","0.026477082","0.031596387","0.02402218","0.020268331","0.031085558","0.007399608","0.015276505","0.0904125","0.025036148","0.048331834","0.065424844","0.03815346","0.068062597","0.057602767","0.192363013","0.056377231","0.085753031","0.025558123","0.059302649","0.095058516","0.014457379","0.000360633","0.000259381","0.000134647","0.000212912","0.000185045","0.000137065","0.000247722","0.000215305","0.000116789","0.000302337","0.000188318","0.000149855","0.000195533","0.000111959","0.000143459","0.000260966","0.029376589","0.04093085","0.043750344","0.025274188","0.027076372","0.035616981","0.049811091","0.024511026","0.016262624","0.026770626","0.031139513","0.02379176","0.015373894","0.045613816","0.058328406","0.017397213","0.029637247","0.066277678","0.032179081"
"D6RC73","0.024563812","0.018107467","0.002610177","0.00317926","0.009446707","0.003127601","0.022175349","0.005875164","0.046527707","0.001375302","2.76e-06","0.029096468","0.018273518","0.047853113","0.042044776","0.033188994","0.00323832","0.066115929","0.063095605","0.02521972","0.043580554","0.059256766","0.064982427","0.104099629","2.76e-06","6.11e-05","3.86e-05","0.000223977","6.19e-05","0.000129436","5.91e-05","5.52e-05","0.000111554","1.38e-05","5.82e-05","6.81e-05","2.76e-06","2.76e-06","5.47e-05","4.93e-05","2.76e-06","0.01346312","0.008001228","0.027352353","0.014470307","0.025558417","0.020325329","0.014185409","0.036986899","0.002731607","0.020926994","0.014092568","0.018668484","0.011937967","0.008607055","0.059257896","0.020065724","0.010445764","0.08686638","0.009872277"
"P01714","2.08e-06","2.08e-06","0.004642045","0.001807294","0.007967588","0.002593811","0.012619725","0.005722496","0.006828668","0.008137878","0.002938273","0.008159446","0.029847798","0.046249916","0.043668609","0.034407194","0.012180296","0.031881617","0.031917449","0.01603013","0.04052566","0.009991232","0.031645822","0.026762938","0.007432795","4.24e-05","1.06e-05","1.8e-05","2.08e-06","2.08e-06","3.67e-05","1.04e-05","5.47e-05","2.08e-06","5.87e-05","2.08e-06","2.08e-06","2.08e-06","2.08e-06","7.63e-05","4.43e-05","2.08e-06","0.00272285","2.08e-06","0.014612692","2.08e-06","2.08e-06","2.08e-06","2.08e-06","0.006673669","0.002314439","2.08e-06","0.011672943","0.00824251","0.033269224","0.005051452","0.002010714","0.001630286","0.006872262","2.08e-06"
"P0C0L5","0.000932269","0.00021914","0.000252967","9.38e-07","0.00296294","0.003008406","0.000402792","0.002167558","9.38e-07","0.001525848","0.000717683","0.032158113","0.162917781","0.043455084","0.149639306","0.06914119","0.047336408","0.076598874","0.022905528","0.119919228","0.13319727","0.004207082","0.062522964","0.129873261","0.00018076","1.76e-05","0.00011796","9.38e-07","4.69e-06","6.47e-05","2.43e-05","4.62e-05","9.38e-07","6.48e-06","7.72e-06","8.58e-06","7.66e-06","8.82e-05","3.05e-05","7.55e-06","0.000110277","0.00522485","0.003984036","0.000909901","0.000456717","0.002256683","0.003217483","0.006160958","0.001858835","0.001187969","9.38e-07","0.000897969","0.000944508","0.000768294","0.188367006","0.053281775","0.00295909","0.00871129","0.044924107","0.000449689"
"Q6X4U4","0.054373703","0.093706586","0.027652537","0.078269862","0.060501065","0.056510827","0.045318584","0.065311257","0.093746103","0.023637813","0.019938014","0.060499111","0.103083097","0.041736511","0.102274917","0.052669576","0.050089131","0.156660005","0.239692051","0.090923225","0.141590514","0.085777707","0.053925019","0.223366694","0.051892569","0.000551208","0.000132283","0.00043762","0.000157725","0.000430062","4.29e-05","0.000257954","0.000631325","0.000159069","0.000354726","0.000191733","0.000126497","7.95e-05","0.000181404","0.000144717","0.000107096","0.031982249","0.098718887","0.05606856","0.057677708","0.049699363","0.0954654","0.069266544","0.078546609","0.011247762","0.080880101","0.060377654","0.036321843","0.06416093","0.029417531","0.043416065","0.013126718","0.029481564","0.113354323","0.033231329"
"Q92876","0.030853514","0.028262624","0.01588329","0.009094036","0.029236997","0.011092033","0.01057641","0.038890184","0.0254736","0.00624038","0.011979073","0.046188543","0.015457516","0.039032946","0.037020263","0.036767873","0.041445647","0.026004328","0.040428965","0.07095311","0.038877219","0.022407245","0.037984693","0.019689428","0.005916514","0.000146382","8.05e-05","6.53e-05","0.000176614","0.0001092","8.45e-05","0.000145383","9.26e-05","6.49e-05","0.000169452","0.000122952","9.04e-05","7.98e-05","6.49e-05","0.000202","0.000153071","0.020102007","0.039483806","0.028944272","0.079646851","0.044529988","0.042560096","0.058716345","0.018447594","0.010248792","0.014406688","0.043062453","0.011516963","0.006570123","0.029569158","0.019455658","0.003146573","0.017755403","0.090276079","0.020486699"
"P63104","0.013982404","0.027338777","0.026819257","0.000963131","0.029737578","0.017648891","0.005397433","0.007577523","0.007158003","0.02182781","0.011355001","0.018283115","0.011123313","0.036878703","0.060464348","0.024239138","0.029113918","0.019818928","0.011373135","0.01789602","0.015432167","0.008326207","0.029139393","0.018030534","0.010928369","7.02e-05","0.000722139","0.000178335","0.000436144","9.41e-05","0.000199535","6.48e-05","0.000137736","1.03e-05","0.000151053","0.000146751","0.000221895","8.27e-05","6.64e-05","0.000525058","8.41e-06","0.041644569","0.022433346","0.011183787","0.041872151","0.014102118","0.013406769","0.029954319","0.01239499","0.009364622","0.00269636","0.051942933","0.002394523","0.032283447","0.020089808","0.065619697","0.004152636","0.001841307","0.096467722","0.013392887"
"P06727","0.015480604","0.017485293","0.019620029","0.007332422","0.004587603","0.010258702","0.012492417","0.017228848","0.016451652","0.023363684","0.004768039","0.04266241","0.003410604","0.033055827","0.044610119","0.01385587","0.031447676","0.015233931","0.042920099","0.027343084","0.043703984","0.014742342","0.015333367","0.040415066","0.019799425","8.01e-05","0.000354477","0.000123904","7.24e-05","0.000146681","0.000100356","0.000187423","0.000104801","6.86e-05","0.000108967","0.000182496","0.000200646","7.95e-05","0.000134369","4.57e-05","5.73e-05","0.015409383","0.027924949","0.05113547","0.036090451","0.015797352","0.032728594","0.027626898","0.035238659","0.029072298","0.021751325","0.014955169","0.01398406","0.010255874","0.068413753","0.035095006","0.003461562","0.002017399","0.017124487","0.020474622"
