"","1215","1272","1353","15","1558","1603","188","197","200","203","28","310","339","348","382","394","399","601","635","638","665","71","720","762","90","908","913","931","932","936","938","945","946","954","966","971","985","986","987","993","995","1243","1259","1270","1291","1306","1307","1310","1331","137","151","1525","194","202","305","324","57","76","767","94"
"P61769","0.662111467","0.938647664","0.952121995","0.914664883","0.767346104","0.904650191","1.034679090","0.852822865","1.073723359","0.930574347","0.898098858","1.805719711","1.598123692","2.915373748","2.180463818","1.959748763","2.005988182","1.937902184","2.659738537","1.915954902","1.700249012","1.080455969","2.490460755","3.999244505","1.036922565","0.015761546","0.009096019","0.009377736","0.006120247","0.008916989","0.013871491","0.012247973","0.005426100","0.006954112","0.008502224","0.008303207","0.007153691","0.008202221","0.006227649","0.012718497","0.010236067","0.782969842","1.437380322","1.852719953","1.172629160","1.232588528","1.660854995","1.133183856","2.147724001","1.125724102","0.864095812","1.270368616","0.998675131","0.953931745","2.083400437","1.223340298","0.745935892","1.086191772","2.005345799","0.769454032"
"P61626","1.612617459","1.757266836","0.458802575","1.311987336","2.238546485","1.646143874","0.460522008","1.026528456","1.431875097","0.532073279","1.445632892","1.963681780","0.574113392","2.231388838","2.763794490","6.126207579","1.432425649","1.657751450","7.323364983","3.194741558","4.837483720","1.809266050","2.102363432","8.211665906","0.553848912","0.013958432","0.006557498","0.005646421","0.023650528","0.028540495","0.010794369","0.007510358","0.016310187","0.019645280","0.024496785","0.020379286","0.017984020","0.025647128","0.010326034","0.039410100","0.014795934","0.177647597","1.179336649","0.412130666","2.014637798","3.797829107","1.113967618","0.895736340","0.434671697","0.810287541","0.404207025","3.122982100","0.430420355","0.871304081","0.693862625","3.072524507","1.377910709","1.817305418","2.262725217","1.092218786"
"P01591","1.220158146","1.199192725","0.735906919","0.219446532","0.808919817","0.507738013","0.401199012","0.751616349","0.369701331","0.358605899","0.275208959","0.393658103","0.183401197","1.582774145","1.104846404","1.038565881","1.321963374","1.285451963","1.600461611","1.471748983","1.436287342","1.533994103","1.658532891","0.025127018","0.418242772","0.003072609","0.002980344","0.006323873","0.003791729","0.004885931","0.005399962","0.002938905","0.005449943","0.003881878","0.004650384","0.003622289","0.003217710","0.007188756","0.005336616","0.004016287","0.006126355","1.230775451","0.816451017","1.150978807","1.305032136","1.609269049","0.666558367","1.021343198","1.104989589","0.288627087","0.261815277","0.694885761","0.440411118","0.677226129","1.870424418","0.473365085","0.511143921","0.356659910","1.044022109","0.543499226"
"P01833","1.387292501","1.334398964","1.159084562","0.941280969","0.877396248","1.311911513","0.989627329","0.867541821","0.812771166","0.714876068","0.631166643","1.648751683","1.146969640","1.557081660","1.843518532","1.180512163","1.514738132","1.593973969","1.241250433","1.668493949","1.476629481","1.468949567","1.422183344","1.115900161","0.971116435","0.010004555","0.010023155","0.012426271","0.008932630","0.010406941","0.010501653","0.010624504","0.009329559","0.007802017","0.009881938","0.011095175","0.009565892","0.014775077","0.010534657","0.011294227","0.010641163","1.678121078","1.615115973","1.880559267","1.624006459","1.741655498","1.518567997","1.909846450","1.699009064","0.853100550","0.958443201","1.151810962","1.144022687","1.073822039","1.869378709","1.533099672","0.842259553","0.924021464","1.510427315","0.900624693"
"P10451","1.475232899","1.532048643","1.041156621","0.193288491","0.828504713","0.980063955","0.443303515","0.419216310","0.470308579","0.337246362","0.302167498","1.301253206","0.487878693","1.006088076","1.430112585","0.954952414","1.094123364","1.015559768","0.737700987","1.593953688","1.722011679","0.569619283","1.454793538","0.873862541","0.303358365","0.003925028","0.009243139","0.005168237","0.006698629","0.003985250","0.004363793","0.005389997","0.003184006","0.003334178","0.004868673","0.005643807","0.005216230","0.008286482","0.005303497","0.003599603","0.010747186","0.838140576","1.674722187","1.207836299","1.132621949","1.180016015","1.543607149","2.922634382","0.985797196","0.462743856","0.210532660","2.320482469","0.482475644","0.545773026","0.785100715","1.032775513","0.338102386","0.284431750","1.586550830","0.368321918"
"P02647","0.138892874","0.160725947","0.126964374","0.207475484","0.079389530","0.174189596","0.429962381","0.275350389","0.665942676","0.131927436","0.058300580","0.462373410","0.374762520","0.594250636","0.654388966","0.300445214","0.519534450","0.435667340","0.335121272","0.315453114","0.696064308","0.041480822","0.366602461","0.521455383","0.334998250","0.002325731","0.003175441","0.002507846","0.001379731","0.002412876","0.001943753","0.002489288","0.001197054","0.001118566","0.002634376","0.002387312","0.002339178","0.001835502","0.001879570","0.001079403","0.001318527","0.054486172","0.343941602","0.114313483","0.139870473","0.210186890","0.185809889","0.152843714","0.152259286","0.154953603","0.141515992","0.295620062","0.237591595","0.293627829","0.163132311","0.549922685","0.108601640","0.174619998","0.271834295","0.185742643"
"P47989","0.244061379","0.444636453","0.422235771","0.130152660","0.430160665","0.550664464","0.205215131","0.274641834","0.203570155","0.206133803","0.264959639","0.272367091","0.339241528","0.586587663","0.767307794","0.602404877","0.635784847","0.450592090","0.230765207","0.191261728","0.437640750","0.118973224","0.390007281","0.106712889","0.333461071","0.002702024","0.004291983","0.002866499","0.005866723","0.003281539","0.004866464","0.003768362","0.003999572","0.001949134","0.004416376","0.003027011","0.004058160","0.002778485","0.003320977","0.003588237","0.001595468","0.317766107","0.578900884","0.533390376","0.374756137","0.288461095","0.294231031","0.515765871","0.419864200","0.207603599","0.177335414","0.487443232","0.206265134","0.310583803","0.467344677","0.755374741","0.296941926","0.076384710","0.461267529","0.205018925"
"S4R371","0.018368714","0.047115043","0.020596529","0.000656551","0.046310854","0.265635534","0.006168313","0.020687985","0.008280029","0.009769510","0.000646740","0.088008729","0.018847257","0.378740285","0.927598818","0.248289753","0.057763441","0.096211207","0.065585063","0.016187475","0.096463836","0.017048039","0.276943995",NA,"0.008925392","0.000041000","0.000189910","0.000494706","0.000640462","0.000256007","0.000353258","0.000114739","0.000188559","0.000062000","0.000184848","0.000213944","0.000540498","0.000337707","0.000169312","0.000709444","0.000131013","0.018470696","0.085489723","0.033579472","0.028027876","0.024120314","0.032277243","0.072012006","0.028120234","0.001820843","0.002781746","0.102106389","0.021225357","0.014856100","0.048653343","0.007315397","0.008561941","0.016308844","0.586438508","0.012124034"
"P22897","0.376721671","0.283846481","0.314585318","0.185049884","0.144783284","0.338210032","0.270310566","0.195228868","0.190433350","0.158086110","0.123332142","0.436672945","0.200297741","0.358041648","0.270992696","0.190780586","0.311498567","0.326385400","0.408836888","0.319998640","0.387164354","0.174700862","0.323346596","0.297791946","0.155956349","0.001863252","0.001775206","0.002338275","0.002271933","0.002317720","0.001443859","0.002076660","0.001720458","0.000853733","0.001817745","0.002510740","0.001987386","0.001507907","0.001738164","0.000610503","0.001319764","0.311326364","0.418493106","0.436433390","0.242612396","0.248653464","0.258836978","0.373001816","0.336369021","0.170572716","0.280669480","0.236167736","0.195617347","0.238506146","0.329084550","0.297514015","0.164632095","0.167694078","0.314951130","0.174581254"
"P10909","0.566376622","0.346478230","0.341816506","0.253886510","0.505212530","0.406856356","0.455075105","0.375862960","0.120358195","0.400115801","0.208850810","0.499008320","0.341220860","0.351377444","0.465649642","0.222663700","0.321022048","0.515473788","0.355028554","0.337084094","0.422130789","0.759794012","0.277585866","0.881041825","0.344513900","0.004288400","0.007228793","0.004201505","0.003888511","0.001979205","0.003152273","0.007108596","0.001511119","0.002183030","0.003208548","0.004377612","0.003335329","0.009233841","0.006371997","0.005072794","0.006951567","0.838411153","0.866768492","0.621261044","0.711656322","1.106926469","1.051805905","1.252724253","0.434767229","0.977958662","0.456737085","0.360971354","0.755175344","0.428414735","0.969982025","0.374862260","0.420247906","0.292625093","0.476763158","0.448520291"
"P08571","0.305262660","0.223184450","0.195003560","0.249244169","0.191359277","0.230245960","0.189833588","0.199987875","0.227378326","0.151762365","0.177606821","0.330907038","0.294037855","0.222415637","0.668566275","0.265001819","0.271621097","0.278583457","0.269477535","0.411560781","0.247022519","0.389108934","0.479587470","0.245871358","0.255659370","0.003075567","0.001848443","0.001474643","0.002752954","0.004252173","0.002505078","0.002802924","0.001600502","0.002057090","0.001634285","0.002841308","0.002438023","0.003312405","0.002246050","0.005370111","0.001340394","0.308891168","0.240615833","0.205090504","0.330171699","0.558812182","0.227197183","0.269731979","0.215371069","0.310449609","0.243032357","0.284685176","0.206992373","0.243536390","0.399338750","0.450995611","0.137406166","0.279846073","0.462820396","0.203893047"
"Q08431","0.220612589","0.214883766","0.276597396","0.131359668","0.146780661","0.256789265","0.162122395","0.075526870","0.144152644","0.124443337","0.072172057","0.258089055","0.080277978","0.219953153","0.306919995","0.315656117","0.209381957","0.255982613","0.365925171","0.219138832","0.137327305","0.333095345","0.273437186","0.335540625","0.222055054","0.001728187","0.001684482","0.002024125","0.001663620","0.001620718","0.001630153","0.002125480","0.001313531","0.001102425","0.001834486","0.001614135","0.002271307","0.001776892","0.001257840","0.001737016","0.001056739","0.351128301","0.157604495","0.363316651","0.194921014","0.344644147","0.159475164","0.206745778","0.284182942","0.199046263","0.124784987","0.287545685","0.280904965","0.184819264","0.459205577","0.250171722","0.153294454","0.150668691","0.307550233","0.223512157"
"Q6WN34","0.262970349","0.152617339","0.129429863","0.069888889","0.080927334","0.187701978","0.128615511","0.104230659","0.110560481","0.124056552","0.040724466","0.219502211","0.261616925","0.196395969","0.260266032","0.148269766","0.143574036","0.221377853","0.154245808","0.228229883","0.171827630","0.116287467","0.173962785","0.477752683","0.174472160","0.000869542","0.001123759","0.002356307","0.000733148","0.000549063","0.000424687","0.000884892","0.000927651","0.000064700","0.001005689","0.000598966","0.000890495","0.000548211","0.000824198","0.000210066","0.000569078","0.427377014","0.207251348","0.275981005","0.196159149","0.133253743","0.249335024","0.196211135","0.264493747","0.114773620","0.190186618","0.185239105","0.257773740","0.254533719","0.262699471","0.175106706","0.254943445","0.060057902","0.212081962","0.165075569"
"Q13410","0.137131686","0.202971306","0.268137167","0.119741437","0.189089691","0.396250733","0.099863768","0.065943113","0.083271423","0.052152119","0.084590057","0.220966161","0.076327338","0.180467318","0.581097901","0.361182547","0.300494405","0.226881132","0.179253545","0.143757807","0.189595061","0.199440951","0.195128884","0.141144738","0.138973073","0.002020213","0.001528109","0.001540019","0.002777825","0.002235191","0.001863381","0.001680257","0.001521044","0.001518606","0.003051735","0.001562658","0.001746995","0.001320716","0.001293682","0.001960759","0.000852203","0.106883487","0.195171822","0.193995585","0.154511410","0.182639811","0.138174115","0.287184721","0.236674759","0.074820078","0.081379078","0.388940284","0.149881517","0.101571259","0.315960904","0.278596382","0.109580955","0.123758399","0.348552525","0.078725771"
"P23280","0.164290275","0.187605249","0.250377335","0.132696662","0.070505624","0.372587189","0.251417892","0.159337260","0.090205753","0.078997993","0.030438809","0.299188110","0.244137280","0.177247147","0.144402446","0.141428181","0.196510116","0.163301341","0.183318821","0.354503311","0.154409375","0.192581775","0.142905606","0.127346153","0.140384863","0.002394950","0.001985709","0.003487931","0.001266705","0.002300126","0.001559724","0.002535839","0.001039394","0.001450256","0.003386301","0.001907605","0.001629791","0.002991187","0.002338106","0.001072430","0.001692788","0.300882076","0.262850492","0.218493275","0.195543951","0.207955615","0.269812204","0.356766254","0.227869870","0.113878391","0.151958868","0.192170168","0.212584593","0.191617690","0.090952263","0.179534320","0.102769600","0.157090635","0.111239781","0.115844692"
"P01859","0.055066873","0.040222915","0.048619998","0.041295786","0.020898215","0.030496228",NA,"0.001915619","0.062948713","0.035823789","0.044745176","0.064032473","0.055651338","0.172821565","0.156512491","0.097104010","0.055465018","0.151163851",NA,"0.039900496","0.071256496","0.054069853","0.056177831","0.003478172","0.035884078","0.000206318","0.000311789","0.000043800","0.000968597","0.000305799","0.000629366","0.000513310","0.000324709","0.000165561","0.000592152","0.000711490","0.000570963","0.000343805","0.000445321","0.000212202","0.000767473","0.044699388","0.073385205","0.038994536","0.052129319","0.032204102","0.080141439","0.201997605","0.021067725","0.040581256","0.034217094","0.047774508","0.033394328","0.062029828","0.022864422","0.010144171","0.073297580","0.032123194","0.097695148","0.042047073"
"P01034","0.169728538","0.147661032","0.155431076","0.127348686","0.049821287","0.090370527","0.171208318","0.111904239","0.104284821","0.185773147","0.062741760","0.270469377","0.059278331","0.137623550","0.306373513","0.255583016","0.606575021","0.226061873","0.077684499","0.265722522","0.403924856","0.128431285","0.572846678","0.124249488","0.304328971","0.001354696","0.001536714","0.001130676","0.001158307","0.001459149","0.001027448","0.000872337","0.002103372","0.000652169","0.002524128","0.001362949","0.001409417","0.001030131","0.001625464","0.000555871","0.001340218","0.076873747","0.106183202","0.192893801","0.098276902","0.124038271","0.100453845","0.098163899","0.129675464","0.133615557","0.213857476","0.059990618","0.065000149","0.177290779","0.483082594","0.387300459","0.173143852","0.048503393","0.274791350","0.024893986"
"P49327","0.071515535","0.164209673","0.111163082","0.008928149","0.102689900","0.028944306","0.026803763","0.050745700","0.070957955","0.095152832","0.050930528","0.031863516","0.006926326","0.131341634","0.179730176","0.097806767","0.036631747","0.088401537","0.025237823","0.134857478","0.050278259","0.061414058","0.081633509","0.030992015","0.074448700","0.000393219","0.002819807","0.000274969","0.002742640","0.000717132","0.002209863","0.000536440","0.000326506","0.000171150","0.000794722","0.002103732","0.001729702","0.000765662","0.000289921","0.003313596","0.000113833","0.118220681","0.052633412","0.020003953","0.247069679","0.039139013","0.027052945","0.073201966","0.026892326","0.144879644","0.019728940","0.321395786","0.007690681","0.105926303","0.075930657","0.479940940","0.033232881","0.031776399","0.506399787","0.096428162"
"H0YCU0","0.027555749","0.028770683","0.036082016","0.014758310","0.019037296","0.041543715","0.056593150","0.038210847","0.040945938","0.019026811","0.028808261","0.177130784","0.014224713","0.121250618","0.089193695","0.049636695","0.096537130","0.067611966","0.115198199","0.145337616","0.106468167","0.026177439","0.080736454","0.230957591","0.111275983","0.000379816","0.000852327","0.001214587","0.000548692","0.000415992","0.000505781","0.000294470","0.000661386","0.000138893","0.000559637","0.000350768","0.000743856","0.000064400","0.000473809","0.000240166","0.000274091","0.109467502","0.037340732","0.093991691","0.100818946","0.035221673","0.039849406","0.036838586","0.047747014","0.069475034","0.074810911","0.024943819","0.101502548","0.079466882","0.258464351","0.073584002","0.103563771","0.024044617","0.131759099","0.055140764"
"P02763","0.114283843","0.090644674","0.140757261","0.082707939","0.028981050","0.106321708","0.110600620","0.059438284","0.078528085","0.080331086","0.041366418","0.070479277","0.053415228","0.114534754","0.077402172","0.066485593","0.120066520","0.110658649","0.022139831","0.171871724","0.098955175","0.209934224","0.161313224","0.020380554","0.117550089","0.002052436","0.001196024","0.000759735","0.000779466","0.001155241","0.001168251","0.000580914","0.000909284","0.000657350","0.001111846","0.001228723","0.000628250","0.000719620","0.000814012","0.000871967","0.000716670","0.280209963","0.156071645","0.163930033","0.076744974","0.095398478","0.148228546","0.266002661","0.119682792","0.148518487","0.128853177","0.081611263","0.071264438","0.090979051","0.113299059","0.123176742","0.147481904","0.085416349","0.187516930","0.096046376"
"P01009","0.034277715","0.017687537","0.066712255","0.036604546","0.007012382","0.090132047","0.073838383","0.040362079","0.104216209","0.056177685","0.036503038","0.094063339","0.095938777","0.106498104","0.096084055","0.114734044","0.149235964","0.085323976","0.208842051","0.097684297","0.113424100","0.053320593","0.148790471","0.080206969","0.099684445","0.000671433","0.000304585","0.000321346","0.000127196","0.000321465","0.000210133","0.000168600","0.000216925","0.000151362","0.000309502","0.000213463","0.000157690","0.000188443","0.000072400","0.000122677","0.000148944","0.078570267","0.045556476","0.029179138","0.029799182","0.039742680","0.034004783","0.052237676","0.044326960","0.075515197","0.082906559","0.035882708","0.049661919","0.068684774","0.238369314","0.221515653","0.078959092","0.049627607","0.103553090","0.055651111"
"P01011","0.123779977","0.008596706","0.027148358","0.019340610","0.096061438","0.128005415","0.057131446","0.147240689","0.015600870","0.099576450","0.045535360","0.065377139","0.126056727","0.095919757","0.413562085","0.159282726","0.390058866","0.252189090","0.124443560","0.204087739","0.191316586","0.259255138","0.088606423","0.077770799","0.094798909","0.000488901","0.002768593","0.000725774","0.000498662","0.001621352","0.000455081","0.002871349","0.000085400","0.000825038","0.000310056","0.002214010","0.000420669","0.003444570","0.001669258","0.003078597","0.003560646","0.170488118","0.288246655","0.156639215","0.128595713","0.347414137","0.434195041","0.843588105","0.060156652","0.471827797","0.050258187","0.039084432","0.171538202","0.109217905","0.454831029","0.107871007","0.237276799","0.089004055","0.105178644","0.194780835"
"P04745","0.072086731","0.152978893","0.056193758","0.086328965","0.022156032","0.124743185","0.056126356","0.045617806","0.029304863","0.046432960","0.046711984","0.077620103","0.136707675","0.095456535","0.138662822","0.091949573","0.156615819","0.173331913","0.087244185","0.086490543","0.163983325","0.055524940","0.026689323","0.023381495","0.033073502","0.000775780","0.000922417","0.000894130","0.000550186","0.000730129","0.001038779","0.000918501","0.000327807","0.000155527","0.000758170","0.000689413","0.000614569","0.001401440","0.000257936","0.000399097","0.000744016","0.300584441","0.158108503","0.170046520","0.077240228","0.086672052","0.124652973","0.142029080","0.150128917","0.016325290","0.087769039","0.123655855","0.035216439","0.050631600","0.117935035","0.108623084","0.028749470","0.057607883","0.153580182","0.067576070"
"P25311","0.018251500","0.014542768","0.009888550","0.012300346","0.012142989","0.019783964","0.007044351","0.006446756","0.013967918","0.005976389","0.011115639","0.048832690","0.008998206","0.092074494","0.075069474","0.080945914","0.107033149","0.067569222","0.086615534","0.019429738","0.064532806","0.016207563","0.081068349","0.014766353","0.009434844","0.000114626","0.000066800","0.000078100","0.000056100","0.000289436","0.000101406","0.000079700","0.000105879","0.000064100","0.000145432","0.000112245","0.000075100","0.000067800","0.000059700","0.000055500","0.000040900","0.013300774","0.002508459","0.016444238","0.011839271","0.014602627","0.008235781","0.008757481","0.008522750","0.002765046","0.007571212","0.006883462","0.004695960","0.009632158","0.013196845","0.020539420","0.004408184","0.015200597","0.107927549","0.010521702"
"P15328","0.088663318","0.038343586","0.113495601","0.011573664","0.033004791","0.097488938","0.013559127","0.011246670","0.028827327","0.010421787","0.014380194","0.047388621","0.011905684","0.090581506","0.055143173","0.075329172","0.082990568","0.082819895","0.031064579","0.066553805","0.035442291","0.111520430","0.046898877","0.023795500","0.036168758","0.000132112","0.000064500","0.000301596","0.000237840","0.000069800","0.000151901","0.000114884","0.000054900","0.000072100","0.000123792","0.000093000","0.000076500","0.000125563","0.000090100","0.000113837","0.000090000","0.029966448","0.081603448","0.074898637","0.050268248","0.066082425","0.059867803","0.128021777","0.065713444","0.014234141","0.010971894","0.039043504","0.026098864","0.016175695","0.067153674","0.056130026","0.020811660","0.018954466","0.119511275","0.022808190"
"V9HW75","0.069037377","0.081801658","0.073321981","0.118924385","0.072679759","0.053928040","0.082645276","0.063156373","0.105185918","0.061258461","0.037965167","0.130915131","0.068562470","0.089594791","0.098010795","0.082792477","0.167163999","0.079713837","0.214772326","0.103439314","0.142145949","0.118484575","0.109900896","0.188326998","0.084981396","0.000584261","0.000586585","0.000292308","0.000703554","0.000696949","0.000619479","0.000407408","0.000880079","0.000368814","0.000940391","0.000791726","0.000535481","0.000418723","0.000346854","0.000238711","0.000972716","0.025165322","0.082382369","0.050201447","0.046600276","0.073108650","0.059286249","0.096709504","0.046769401","0.030433572","0.077825140","0.091629718","0.056473895","0.065760311","0.068614181","0.143768229","0.059655382","0.068101550","0.141634671","0.067541008"
"Q08380","0.038359387","0.044320530","0.063822923","0.008923198","0.038133983","0.076601666","0.014678154","0.021163156","0.017714560","0.025777897","0.043588739","0.062230549","0.048167322","0.088335997","0.058248753","0.044548682","0.065415877","0.122288556","0.060358877","0.033404845","0.119486790","0.024216692","0.080216695","0.040210217","0.024169008","0.000464321","0.000431155","0.000379557","0.000215134","0.000169485","0.000498983","0.000503749","0.000331651","0.000217715","0.000334372","0.000437216","0.000297039","0.000388822","0.000440473","0.000204213","0.000275465","0.046474375","0.067341276","0.106179325","0.050604866","0.038241154","0.050659857","0.062745098","0.062150092","0.017593356","0.041364686","0.030233759","0.031799919","0.022520892","0.030142555","0.014747655","0.020895462","0.013761523","0.124753026","0.021461032"
"D6RF35","0.001481897","0.001007607",NA,"0.015626737",NA,"0.000685968","0.038510245","0.023879405","0.045329751","0.019920547","0.017106041","0.066915190","0.011825709","0.087822836","0.056451607","0.067710436","0.087028793","0.170113652","0.092876898","0.058896342","0.044790493","0.046370926","0.080846042","0.060114544","0.030648845","0.000234488","0.000330988","0.000238103","0.000106625","0.000166959","0.000137760","0.000209598","0.000536353","0.000314562","0.000308172","0.000416320","0.000194232","0.000121849","0.000169933","0.000213437","0.000261762",NA,"0.001754530","0.002564663","0.000749845","0.000457717","0.002496549","0.002372725","0.002935801","0.027597803","0.030974253","0.002634382","0.025771355","0.029611341","0.061062421","0.060040828","0.024376659","0.047565799","0.137205697","0.028820536"
