"","1210","1243","1259","1260","1270","129","1291","1306","1307","1310","1312","1331","1345","137","151","1525","1696","185","194","202","305","323","324","327","346","350","355","357","359","57","667","699","759","76","767","924","94","979","119","1247","1277","1304","1325","1326","1335","1336","147","1503","1559","1594","1640","1643","1657","187","19","312","341","343","348","389","717","719","729","736","901","909","921","943","965","966","983","987","989","990","994","998","1215","1272","1353","15","1558","1603","188","197","200","203","28","310","339","382","394","399","601","635","638","665","71","720","762","90","908","913","931","932","936","938","945","946","954","971","985","986","993","995"
"Q96S86"," 0.4316984839"," 0.2669226991"," 0.1093772062"," 0.0824288219"," 0.2738987084"," 0.0824288219"," 0.0964630656"," 0.1396773555"," 0.1351794340"," 0.1302170486"," 0.0502916864"," 0.3247501881"," 0.1493096951"," 0.0864112298","-0.4957935038","-0.0746862717","-0.0578779207","-0.5199779700"," 0.3153293189","-0.0271894734"," 0.3153293189","-0.2536331932","-0.1815530286"," 0.2202924229"," 0.2357618863"," 0.1302170486"," 0.3438503293"," 0.0420534592"," 0.2738987084"," 0.0135594035"," 0.0647957975"," 0.1912749095"," 0.2587244639","-0.4888679192","-0.1607892063"," 0.1302170486","-0.2090814346"," 0.0385224794"," 0.1714871316"," 0.2075973001"," 0.2138950786"," 0.3634322229"," 0.1912749095"," 0.1185862994"," 0.1661587692"," 0.1598230449","-0.2036124772","-0.3419996988"," 0.0647957975"," 0.1009761630","-0.3138321292","-0.0361132993"," 0.1093772062","-0.5683015161"," 0.0502916864","-0.0746862717"," 0.1550240328"," 0.3351818618"," 0.1185862994","-0.1564502062"," 0.1912749095"," 0.3865269843"," 0.2075973001"," 0.2509099839","-0.0438623942","-0.0304579503","-0.1353317843","-0.0337546993","-0.2693594852","-0.1226405815","-0.0604950400","-0.0003524823","-0.0857526566"," 0.0764475172","-0.5132528344","-0.1459130765"," 0.1550240328"," 0.1447083184"," 0.0420534592","-0.4574789663","-0.0003524823"," 0.0323589819","-0.4818464301","-0.5442097012"," 0.0576469857","-0.1815530286","-0.0074535977"," 0.0458171110"," 0.1661587692","-0.0074535977","-0.0074535977","-0.0115107676"," 0.0647957975","-0.0271894734"," 0.2278004679","-0.1585410479"," 0.0864112298"," 0.1351794340"," 0.2202924229","-0.5422822217","-0.0857526566","-0.3442005702"," 0.1137050117","-0.3189051320","-0.1291934873","-0.1783078468","-0.1151201503","-0.1585410479","-0.1226405815","-0.2385753863","-0.0003524823"," 0.0060495157","-0.4240796609"," 0.0784853434"
"P02671"," 0.187732697","-0.028858573"," 0.066150530","-0.013693640"," 0.070041721","-0.036130190","-0.167273201","-0.099546516"," 0.109331178"," 0.150100931","-0.241712692","-0.079216194"," 0.039932339"," 0.318883290"," 0.143150699","-0.323207484"," 0.203786972"," 0.180996083","-0.163839984","-0.097428282"," 0.105529936","-0.239818546","-0.250729785"," 0.298452140","-0.020660362"," 0.396188299","-0.041816932"," 0.016851137"," 0.150100931","-0.023646363"," 0.109331178"," 0.412043604","-0.010566801"," 0.143150699","-0.184676850"," 0.270646394"," 0.061896057","-0.305060659","-0.162005802","-0.311080790","-0.032445137","-0.234481717","-0.204404452","-0.257976360","-0.102193224","-0.086762698"," 0.036272496","-0.390082690","-0.226479641","-0.130977270","-0.051107381","-0.153575465","-0.206124325","-0.390082690"," 0.491306648"," 0.136418063"," 0.180996083","-0.071100448"," 0.036272496","-0.295831141","-0.068672108"," 0.169502086","-0.028858573"," 0.143150699","-0.010566801","-0.030646452","-0.076771886","-0.028858573","-0.068672108","-0.192195863","-0.059566484","-0.039244834"," 0.076909116"," 0.218404359"," 0.032537000"," 0.061896057"," 0.010148549","-0.094517892","-0.053918511"," 0.084290273","-0.220532819","-0.059566484","-0.044756585","-0.112533075"," 0.270646394"," 0.251116127"," 0.130068825"," 0.078932418"," 0.105529936"," 0.155960807"," 0.169502086"," 0.032537000"," 0.039932339"," 0.259981236"," 0.175401404"," 0.109331178"," 0.100807374"," 0.109331178"," 0.609917310"," 0.227225986"," 0.058092354","-0.126210069","-0.079216194","-0.188526553","-0.051107381","-0.162005802","-0.005881539","-0.015579754","-0.102193224"," 0.078932418","-0.158892464","-0.224505785","-0.231564410"," 0.094509397"
"P49189","-0.061476561"," 0.068862140"," 0.041075145"," 0.028174591","-0.092427754","-0.523886227"," 0.198518113","-0.094422431","-0.127512275","-0.150273542"," 0.079080316","-0.223067196","-0.056251766"," 0.119138091","-0.131378852"," 0.082200923","-0.050991261","-0.096202358","-0.514572410"," 0.106731439"," 0.015756381"," 0.456268889"," 0.387278268"," 0.127180542","-0.131378852","-0.187245398","-0.198698447"," 0.193382314","-0.142338607"," 0.052370232"," 0.012025183"," 0.274503530","-0.043650597"," 0.035081100"," 0.274503530","-0.022199519"," 0.137514363"," 0.193382314"," 0.075626480","-0.056251766"," 0.079080316"," 0.022286960","-0.068819665","-0.190968796","-0.058684137","-0.013615397"," 0.366484335"," 0.321269365"," 0.052370232"," 0.169593238"," 0.348811008"," 0.115474389"," 0.012025183"," 0.260548455","-0.543731111"," 0.202651974","-0.150273542","-0.008431567"," 0.102079670"," 0.268088006"," 0.086093716","-0.267735036"," 0.165179801","-0.221072966"," 0.055152373","-0.185420413"," 0.305372916","-0.488327779"," 0.186533246"," 0.131669645","-0.060076717","-0.063960363","-0.160396661","-0.327008484"," 0.048469834"," 0.055152373"," 0.044462329"," 0.198518113"," 0.180320177","-0.494994899"," 0.052370232","-0.196796005","-0.071164463"," 0.119138091"," 0.015756381"," 0.115474389","-0.492293107","-0.087913078","-0.150273542"," 0.142365925"," 0.098417228","-0.279713513"," 0.055152373","-0.013615397"," 0.202651974","-0.048590683"," 0.180320177"," 0.086093716","-0.519053752"," 0.061285810","-0.179109220"," 0.137514363","-0.019034461"," 0.274503530"," 0.082200923"," 0.146929609","-0.117082582"," 0.048469834","-0.494994899"," 0.225204224"," 0.207412635"," 0.055152373"," 0.338834911","-0.504212184"
"P07900","-0.091900001"," 0.268057708","-0.096304757"," 0.098418147","-0.182805320","-0.149804088"," 0.177421778","-0.101238071","-0.137027141","-0.014413295"," 0.012024890","-0.170456320","-0.096304757"," 0.299091847","-0.197072576"," 0.268057708"," 0.184759368"," 0.040612522","-0.563892914"," 0.156510239"," 0.037109246"," 0.311798925"," 0.436107086","-0.098857963","-0.026127021"," 0.208084668","-0.145611023"," 0.103400817","-0.042974059","-0.113256470","-0.079643012"," 0.208084668"," 0.115449449","-0.042974059"," 0.311798925"," 0.017012780"," 0.199635810"," 0.192884239","-0.066054694"," 0.199635810"," 0.268057708","-0.040617835","-0.087103047","-0.219509347"," 0.020383559","-0.174515318"," 0.422019177"," 0.240662984"," 0.033244215"," 0.080800077"," 0.288092102"," 0.065388059","-0.068451890"," 0.299091847","-0.193410521","-0.113256470","-0.165604954","-0.068451890","-0.020353016"," 0.397324862"," 0.436107086","-0.195318394"," 0.070649970","-0.211302604"," 0.080800077","-0.071256574"," 0.208084668","-0.280494056"," 0.088332939","-0.019028535","-0.096304757","-0.134967140","-0.216280532","-0.153948054","-0.089354297","-0.139392072","-0.040617835"," 0.061237982"," 0.133334209","-0.539988921","-0.026127021","-0.152002250","-0.560733951","-0.094467725","-0.077142694"," 0.139719532"," 0.184759368","-0.176789394","-0.174515318"," 0.065388059"," 0.037109246","-0.046277346","-0.115294854","-0.106127944"," 0.056303304","-0.040617835"," 0.013572324","-0.003976387"," 0.024185425"," 0.127247780","-0.204654843"," 0.299091847","-0.128478891"," 0.336061363","-0.080758841"," 0.145152905","-0.057616402","-0.161781430","-0.547818386"," 0.145152905"," 0.103400817","-0.023278104"," 0.381885102","-0.563892914"
"P01008"," 0.093778736","-0.205556929","-0.103579896"," 0.060505285"," 0.032792323","-0.185790278","-0.081757464"," 0.049509345"," 0.003848327","-0.043309416","-0.039516956","-0.026697328","-0.030668663","-0.123472206","-0.106832699","-0.197247615"," 0.086973832"," 0.028047944","-0.004776604","-0.030668663"," 0.202004547","-0.004776604","-0.039516956"," 0.284628907"," 0.131142598","-0.106832699"," 0.106757839","-0.018734992"," 0.264114341","-0.240056214"," 0.106757839"," 0.049509345"," 0.216602841"," 0.114756774","-0.191465391"," 0.086973832","-0.153153112"," 0.037440615"," 0.275318512","-0.240056214","-0.262430711"," 0.081819438","-0.004776604"," 0.032792323"," 0.013558382"," 0.099501680","-0.156202643","-0.357100121","-0.022768681","-0.088930840","-0.315808850","-0.030668663"," 0.106757839","-0.315808850"," 0.081819438","-0.015090478"," 0.535950108"," 0.168536180","-0.026697328","-0.307381950"," 0.193199207"," 0.305660900"," 0.125582686"," 0.145050067","-0.004776604","-0.068249578","-0.158678386"," 0.018921850","-0.300923887","-0.139708676","-0.106832699"," 0.177363529"," 0.060505285"," 0.253995827","-0.063120721"," 0.081819438"," 0.075681936","-0.126993069"," 0.008125644"," 0.120754804","-0.464049892"," 0.093778736","-0.039516956"," 0.049509345","-0.049929340","-0.139708676","-0.120938944"," 0.138285919"," 0.168536180","-0.070121085"," 0.151921155"," 0.106757839"," 0.159985194"," 0.355052871"," 0.202004547"," 0.275318512"," 0.065336292"," 0.106757839"," 0.406609856","-0.303375216","-0.018734992","-0.170643838"," 0.202004547","-0.170643838"," 0.168536180","-0.043309416"," 0.008125644","-0.046680115","-0.112331846","-0.245476243"," 0.008125644","-0.210818273","-0.277327174","-0.054484562"
"Q9BY76","-0.0739204531","-0.2126949797"," 0.0734896945"," 0.0660255994","-0.0660972058","-0.2266729719","-0.0598917389"," 0.0227336198"," 0.1003586589"," 0.0884200188","-0.2003646947","-0.0632547526","-0.0241743434","-0.0427789480"," 0.2823245939","-0.2056817425","-0.2023330962","-0.5819109731"," 0.1921482147","-0.0179769439"," 0.2714252646","-0.1684440048","-0.1076421904"," 0.0942143922"," 0.1297909529","-0.1971278212"," 0.3189566161"," 0.0786224907","-0.0518618957"," 0.1003586589","-0.1076421904","-0.0542838939"," 0.2823245939"," 0.2069792968"," 0.0189038726","-0.2546461718"," 0.1770865504","-0.4401006198"," 0.2069792968","-0.0873441762","-0.2679609063","-0.1165399146","-0.1282791896","-0.1003447440","-0.1812975794"," 0.3189566161","-0.0975062212","-0.2442722077","-0.0491368434","-0.0491368434","-0.2126949797","-0.0399253657","-0.0598917389","-0.3108409120"," 0.1120492833"," 0.2069792968"," 0.0834828345"," 0.2714252646","-0.0427789480","-0.0542838939","-0.1329807389"," 0.2823245939","-0.1583186033"," 0.3457528331"," 0.0300875867","-0.0518618957","-0.0356495519"," 0.2069792968","-0.0873441762","-0.0963348750","-0.0399253657"," 0.2823245939","-0.1624733902"," 0.0148325441"," 0.1379834374"," 0.0660255994"," 0.0734896945","-0.0769230771","-0.2980545629"," 0.2515737636","-0.0542838939"," 0.0694946486"," 0.0061606209"," 0.3796608437","-0.0315853237"," 0.0507542773"," 0.1556958879"," 0.0617157458"," 0.4180890269"," 0.2069792968","-0.1371972542"," 0.0617157458"," 0.2343792601","-0.5816947194"," 0.1180801495"," 0.3312831339","-0.0179769439"," 0.2167124200","-0.0794885410"," 0.1410446066","-0.0036629354","-0.2790585536"," 0.1003586589","-0.2599597826"," 0.0942143922","-0.0149034996","-0.0005884345"," 0.1617652455","-0.0315853237"," 0.0694946486","-0.3226468615","-0.0283185737","-0.0873441762"," 0.1988889159"
"Q14624"," 0.224584492","-0.100221306"," 0.038585039","-0.032183320"," 0.093616222"," 0.055737532","-0.156011890","-0.008242056"," 0.050029277","-0.042394657","-0.054736746"," 0.015378456","-0.111281149","-0.081145931"," 0.235881328","-0.343222027"," 0.024379076"," 0.428787195"," 0.151384821","-0.036941120","-0.019681238","-0.130776796","-0.100221306"," 0.231766728"," 0.036329713","-0.081145931"," 0.086950691","-0.071285589","-0.076717554"," 0.162847629","-0.017311315"," 0.012427377"," 0.080330409"," 0.190052813","-0.379510173"," 0.202677613"," 0.134108350","-0.364989105"," 0.151384821","-0.076717554","-0.248898778","-0.032183320","-0.027257245"," 0.050029277"," 0.102917502"," 0.093616222"," 0.080330409","-0.297890752","-0.081145931","-0.137630310","-0.571212805","-0.005967243"," 0.015378456","-0.218904807"," 0.349641057","-0.091131447"," 0.137413834"," 0.074338735"," 0.224584492","-0.350495902","-0.127003717"," 0.169722895"," 0.009872599"," 0.123532023","-0.068720707"," 0.038585039","-0.164307411"," 0.156881371"," 0.078760467","-0.083747852"," 0.024379076"," 0.254052241","-0.023403738"," 0.137413834"," 0.123532023"," 0.012427377"," 0.144794724","-0.156011890"," 0.093616222"," 0.228109714","-0.568903656"," 0.012427377"," 0.299284063"," 0.033854192"," 0.210272605"," 0.083868659","-0.567557675"," 0.198460158"," 0.112592652","-0.054736746"," 0.119432722"," 0.096657970"," 0.061463918","-0.569332831"," 0.245481216"," 0.090437688"," 0.127179089","-0.058756688"," 0.267315167"," 0.210272605"," 0.055737532","-0.162365722"," 0.071026038","-0.379510173","-0.172085826","-0.105341354","-0.237670351"," 0.096657970"," 0.102917502"," 0.077183208"," 0.024379076"," 0.009872599","-0.322798268"," 0.231766728"
"P27105","-0.339090437","-0.124317640","-0.083179447","-0.294832709","-0.284671129","-0.264912861","-0.399407501","-0.298692672","-0.298692672","-0.069517417","-0.205728626"," 0.002147752","-0.324804854","-0.317171981","-0.250678723"," 0.015808350"," 0.103066491"," 0.077985337"," 0.140940976","-0.085875257"," 0.224738684"," 0.332730598"," 0.178998516"," 0.460703240"," 0.342055399"," 0.550809637"," 0.395620904"," 0.185412074"," 0.342055399","-0.260217022"," 0.363411454"," 0.319654197","-0.029552478","-0.238645694"," 0.187800309","-0.062026049"," 0.015808350","-0.304532122","-0.266940685"," 0.054408819","-0.225515840","-0.114935384","-0.330654956","-0.293566775","-0.103375975"," 0.047972354","-0.137819910","-0.264912861","-0.166436952","-0.064919991","-0.222320701"," 0.066145790","-0.318567481"," 0.083734394","-0.281603144"," 0.373164819"," 0.301450594"," 0.301450594"," 0.250450237"," 0.100289092"," 0.287589045"," 0.328257831"," 0.476041666"," 0.163373991"," 0.144972434","-0.009078383","-0.352943076","-0.209077020"," 0.121311438"," 0.142265425"," 0.166936042","-0.236573938"," 0.207073185"," 0.264560960"," 0.121311438"," 0.074232716","-0.039226585","-0.343500413"," 0.217975977","-0.212260165","-0.010917026"," 0.581133704","-0.236573938","-0.308023751","-0.283312465","-0.089938430","-0.222320701"," 0.287589045"," 0.600592499"," 0.332730598"," 0.337112780"," 0.415657306"," 0.280350412"," 0.395620904","-0.067166189"," 0.390225593","-0.330654956"," 0.353832283"," 0.297312458"," 0.013868729"," 0.080777980","-0.262641188"," 0.062506781","-0.352943076","-0.264912861","-0.322213671","-0.292239285"," 0.059169675","-0.210731317","-0.310247378","-0.029552478","-0.266940685","-0.192444643","-0.238645694"
"P01133","-0.154321961","-0.203396094"," 0.196691313","-0.057501740"," 0.214502017"," 0.485233853","-0.079848134"," 0.147512842"," 0.142139624"," 0.136719929","-0.068422771"," 0.163289781"," 0.064932559","-0.158481189"," 0.214502017","-0.468202136","-0.243392190","-0.079848134"," 0.220216675","-0.255925855"," 0.073763327","-0.303229880","-0.300490601"," 0.097062524"," 0.127453452"," 0.255540102"," 0.060641350","-0.095852024"," 0.087412749","-0.116833019"," 0.019921466"," 0.208552154","-0.095852024"," 0.350791614","-0.288434176","-0.111876685","-0.028307929","-0.391941530"," 0.163289781","-0.228421958","-0.485958331","-0.009404147"," 0.051237811"," 0.107990876"," 0.037458127"," 0.037458127","-0.422568942","-0.514766147"," 0.037458127","-0.041570423","-0.370019889"," 0.041898107"," 0.267532123","-0.384728858"," 0.122429758"," 0.293153848"," 0.132842505"," 0.069430411"," 0.225216813","-0.485958331","-0.154321961"," 0.024580270","-0.231870110"," 0.274888107","-0.303229880"," 0.051237811","-0.416224775"," 0.112108705","-0.199995339","-0.076145582","-0.373638014"," 0.293153848"," 0.127453452"," 0.019921466"," 0.107990876","-0.102648740"," 0.078955736","-0.079848134"," 0.002959077"," 0.305690816","-0.060792546"," 0.117766477"," 0.225216813"," 0.132842505"," 0.082745120","-0.123545186"," 0.387161136"," 0.465367967"," 0.028771769","-0.154321961"," 0.041898107"," 0.147512842"," 0.255540102"," 0.185711705"," 0.127453452"," 0.255540102"," 0.245407612"," 0.196691313"," 0.447063001"," 0.087412749"," 0.046889769","-0.507631176"," 0.173287873","-0.296123023"," 0.046889769","-0.189578776"," 0.114945360"," 0.092760107"," 0.142139624"," 0.220216675","-0.224749643"," 0.019921466","-0.435452685","-0.164696709"
"P31946","-0.215566358"," 0.097316586","-0.233555539","-0.135114039","-0.483991186"," 0.016513723","-0.028357765","-0.115749171","-0.196687152","-0.218002985","-0.109904964","-0.024365041","-0.051138218"," 0.083221534","-0.086026555"," 0.126753790"," 0.056629350","-0.014475232"," 0.052615444"," 0.039839187"," 0.072955698","-0.006271281"," 0.340331428"," 0.144766742"," 0.078785056"," 0.278883092","-0.028357765"," 0.083221534"," 0.383068725"," 0.036432355"," 0.008811175"," 0.216161259"," 0.111961470","-0.024365041"," 0.199599786","-0.258989747"," 0.237162554"," 0.043672300"," 0.126753790","-0.147596958"," 0.102737548","-0.017960124"," 0.004587624","-0.060991000"," 0.047757995"," 0.012740107"," 0.453315319"," 0.178396871"," 0.036432355"," 0.012740107"," 0.184181163"," 0.064677039","-0.132442940"," 0.178396871"," 0.023813764"," 0.019815512"," 0.016513723","-0.010070904"," 0.016513723"," 0.087502443"," 0.417621231"," 0.028544247"," 0.320195683","-0.291979651"," 0.039839187","-0.118812923"," 0.019815512","-0.399537971"," 0.091825611"," 0.019815512"," 0.111961470","-0.428756016","-0.140126619","-0.051138218","-0.148891184","-0.121524944","-0.546684681"," 0.091825611"," 0.039839187"," 0.121454828","-0.048058868","-0.140126619"," 0.047757995","-0.051138218"," 0.107636815"," 0.078785056"," 0.107636815","-0.109904964"," 0.121454828"," 0.019815512","-0.021077370"," 0.036432355","-0.166874793"," 0.111961470","-0.057593436","-0.017960124","-0.271645589"," 0.102737548"," 0.361882684"," 0.064677039","-0.235581337"," 0.139379742","-0.002362171","-0.010070904"," 0.060600111","-0.038622500","-0.041182917","-0.035043659","-0.401811219"," 0.083221534"," 0.012740107","-0.118812923"," 0.004587624","-0.424324276"
"Q9HB40","-0.070121405","-0.021947047"," 0.309134422","-0.143506312"," 0.037291246"," 0.330513351","-0.112538859"," 0.106704176"," 0.262647416"," 0.262647416"," 0.131162512"," 0.037291246"," 0.321059110","-0.035014297"," 0.186277518","-0.242105356","-0.224207462","-0.025429523"," 0.051062799","-0.173505280","-0.092852689","-0.127995339","-0.188036710"," 0.010093847","-0.092852689"," 0.092412779"," 0.010093847"," 0.236201494","-0.001091632"," 0.067713677"," 0.020855558","-0.013816670","-0.138416010"," 0.214565916","-0.256433236"," 0.416871042","-0.140826774","-0.053372806"," 0.020855558","-0.001091632","-0.236934304"," 0.096763509"," 0.124120759"," 0.033525768"," 0.214565916"," 0.207969904","-0.220462905","-0.316611110"," 0.186277518"," 0.102166576","-0.109552415","-0.058332088","-0.095811966","-0.127995339"," 0.112694781"," 0.033525768"," 0.054829572"," 0.083402951","-0.055296749","-0.150821303","-0.583128958","-0.087230196"," 0.200218242"," 0.029797098"," 0.253739720","-0.266063741"," 0.145587549","-0.028305381","-0.275369243","-0.527009484"," 0.170978737","-0.148537008"," 0.120939544"," 0.003139205","-0.058332088"," 0.200218242"," 0.140692956","-0.010956259"," 0.033525768"," 0.228353506"," 0.096763509"," 0.124120759","-0.044746277"," 0.246303752","-0.092852689","-0.090484296","-0.058332088"," 0.207969904","-0.001091632","-0.044746277"," 0.042073883"," 0.025932927"," 0.054829572"," 0.280707136"," 0.046795539","-0.063910769"," 0.157830801","-0.101612753"," 0.192829432","-0.028305381"," 0.178506481","-0.168577732","-0.061047209","-0.127995339","-0.132140192","-0.367783303"," 0.020855558","-0.205036077","-0.104688315","-0.059686684","-0.271948679","-0.026864293","-0.294952661"," 0.280707136"
"P13639","-0.1134298495"," 0.2371965853","-0.2103828570"," 0.1329288200","-0.4491670414","-0.4410333974"," 0.2938121289","-0.1379863000","-0.1334897571","-0.1991368809"," 0.0747886756","-0.4543843293","-0.1113607722"," 0.2571028528","-0.4280889052"," 0.3270612578"," 0.1789063360"," 0.0121463668","-0.4308354302"," 0.1298468894"," 0.0392891802"," 0.2707643188"," 0.4426950861","-0.0461266856"," 0.0903854461"," 0.2371965853","-0.1553704098"," 0.1407286612"," 0.0937445187","-0.4205351547","-0.1156990281"," 0.2571028528"," 0.1265964644","-0.4280889052"," 0.3400308735","-0.2156377496"," 0.1900733132"," 0.2986396041","-0.0393360890"," 0.3089776859"," 0.3588419595"," 0.0144742214"," 0.0197429959","-0.1438416801"," 0.0279443992","-0.0648477263"," 0.3270612578"," 0.1900733132"," 0.0171021583"," 0.1265964644"," 0.4497955819"," 0.1125005307","-0.1005264131"," 0.2760032486","-0.4521817852","-0.0142987732","-0.1729361618","-0.0775086956"," 0.1064508309"," 0.3782951107"," 0.5387885415","-0.2016635372"," 0.4017640555","-0.1818887104","-0.0511057164","-0.0437733841"," 0.0332185965","-0.3920040524"," 0.1702764903"," 0.1142742244","-0.0802240835"," 0.0021958395","-0.4308354302","-0.4612114585","-0.0009378113","-0.4280889052","-0.0756720426"," 0.2027048264"," 0.0747886756","-0.4031578168"," 0.1329288200","-0.0919356049","-0.4227449651","-0.1095471697","-0.0553561593"," 0.2066732586"," 0.1483500611","-0.0802240835","-0.0981299545"," 0.0685699841","-0.0437733841","-0.1901151368","-0.0598054304"," 0.0903854461"," 0.1363742306","-0.0940512682","-0.1005264131","-0.0698023856"," 0.0685699841"," 0.0566927875","-0.0437733841"," 0.3151107016","-0.0961810847"," 0.2707643188"," 0.0305373009"," 0.2613785131"," 0.0144742214","-0.1005264131","-0.4031578168"," 0.2182716246"," 0.2182716246"," 0.0021958395"," 0.1226489750","-0.4186611363"
"P61224"," 0.088536501","-0.178192935"," 0.049846153","-0.078134969","-0.193758976"," 0.088536501","-0.131838540","-0.161247506","-0.065499563","-0.085762453"," 0.015002235","-0.181507490","-0.053406451","-0.003986747"," 0.055903330","-0.102313979","-0.069636249","-0.081525734"," 0.286031217","-0.139604886","-0.204679780","-0.003986747","-0.499610497"," 0.358597381","-0.078134969","-0.196993923","-0.135948850","-0.187063522"," 0.015002235"," 0.197678208","-0.157865652","-0.401874768","-0.003986747"," 0.039971501"," 0.031628051","-0.003986747"," 0.060908620","-0.003986747"," 0.129907066","-0.116981470","-0.187063522"," 0.075537365","-0.012653052","-0.032103500"," 0.088536501"," 0.239190925","-0.035990666","-0.164517872","-0.128258209","-0.217798189","-0.057869219"," 0.075537365","-0.073476160"," 0.246750569","-0.053406451"," 0.170814820","-0.094067287","-0.181507490","-0.081525734","-0.287803585","-0.124207438"," 0.015002235","-0.090524525","-0.171149031"," 0.019988004"," 0.088536501","-0.081525734"," 0.389572467"," 0.327477830"," 0.189942780","-0.610427533"," 0.111645083"," 0.141745162"," 0.367553068"," 0.259842871"," 0.367553068","-0.035990666","-0.017527663"," 0.055903330"," 0.252835411"," 0.015002235"," 0.118404953"," 0.277371212"," 0.148352900"," 0.268845987"," 0.070943985"," 0.183713953"," 0.104797908"," 0.124514277","-0.200946323","-0.040090351","-0.102313979"," 0.060908620","-0.414287365","-0.113277781","-0.113277781","-0.345691937","-0.078134969","-0.102313979"," 0.286031217"," 0.318097627","-0.146757540","-0.257941983"," 0.118404953"," 0.259842871"," 0.189942780"," 0.219964100"," 0.148352900"," 0.318097627"," 0.170814820"," 0.065860107","-0.116981470","-0.188498591"," 0.111645083"
"P02748"," 0.354275471"," 0.394197543"," 0.165806217"," 0.152318563"," 0.316986357","-0.372263167","-0.032047311"," 0.156005157"," 0.149242206"," 0.038136027"," 0.093269916"," 0.158695608","-0.027611658"," 0.222980680"," 0.358925337","-0.243289343"," 0.277716483","-0.390884268"," 0.085621362","-0.417085757"," 0.048742826","-0.413807163","-0.204673398","-0.027611658"," 0.035835483"," 0.048742826"," 0.179543662"," 0.110796865"," 0.158695608"," 0.200865521","-0.151951048"," 0.048742826"," 0.239597050"," 0.289893803","-0.239504918"," 0.453153995"," 0.004147778","-0.410338404"," 0.105061070"," 0.277716483"," 0.021929921"," 0.197017554"," 0.204680488"," 0.073651088"," 0.212347164"," 0.264148983","-0.417085757","-0.368222922","-0.167702702","-0.506458542","-0.270420926"," 0.079848290","-0.423278613","-0.188828922"," 0.197017554","-0.154124587"," 0.222980680"," 0.107880902"," 0.172966957","-0.396535977","-0.451049606"," 0.031892193","-0.034653508"," 0.281379506","-0.260469719"," 0.079848290","-0.256609968"," 0.133238421","-0.084215376","-0.059624713"," 0.222980680","-0.354841163"," 0.252242594"," 0.105061070","-0.038556528"," 0.018046056"," 0.014470047","-0.159839388"," 0.146048746"," 0.374830029","-0.423278613"," 0.172966957","-0.351641269"," 0.107880902"," 0.190438384"," 0.043254906"," 0.172966957"," 0.009631375"," 0.051366877"," 0.004147778"," 0.029518377"," 0.117398746"," 0.048742826"," 0.197017554"," 0.256299983","-0.170032543"," 0.493541458"," 0.105061070","-0.377090518"," 0.143002000"," 0.274185469","-0.254898921"," 0.083141773","-0.285701679","-0.077980448","-0.016987318"," 0.020514734"," 0.019092488","-0.327170154","-0.099596982","-0.415421860","-0.374527305","-0.440430717"," 0.057954790"
"P07237","-0.0434995248","-0.1106151143","-0.0318443760","-0.0119755028","-0.0771890563","-0.0298315891","-0.0855819145","-0.0173141921","-0.0200873671","-0.0596499973","-0.1190663315","-0.0661209397","-0.0873299628","-0.1151530289"," 0.0366778101","-0.0276271139"," 0.0071486316"," 0.0097444956"," 0.0048189375"," 0.1113284427"," 0.1328974680"," 0.1113284427"," 0.0424293855"," 0.1554397200"," 0.1052132152"," 0.1923113063"," 0.1771890334","-0.0173141921"," 0.1154079496"," 0.0424293855","-0.0434995248"," 0.0340183759"," 0.0478051217"," 0.1584815748","-0.0225529979","-0.1619964508"," 0.0340183759"," 0.5569778122"," 0.0802216134","-0.0479092744","-0.0795360136","-0.0702263661","-0.0682967540","-0.0837569956","-0.0119755028","-0.0934709979","-0.0200873671","-0.1977583018","-0.0479092744","-0.0070021870","-0.1169862953","-0.0412348985"," 0.0175234979"," 0.1846432016","-0.0934709979"," 0.0559489233"," 0.0682432309"," 0.0071486316"," 0.0647060122","-0.1642269894"," 0.2538365508","-0.0454624230"," 0.2284403874"," 0.0504553041"," 0.0739088500","-0.0890506558"," 0.1734711542"," 0.0396866816","-0.0365113226","-0.1511956053"," 0.0832943029","-0.3695719577"," 0.0340183759"," 0.1289854053","-0.0498911183","-0.0618703122","-0.0998616357"," 0.0478051217","-0.0387718584","-0.3441918414"," 0.0340183759"," 0.0175234979","-0.0004132038"," 0.0340183759"," 0.1400319497","-0.4430221878"," 0.2148755692"," 0.0536311864","-0.0250806773"," 0.0121736904"," 0.1808669486"," 0.1923113063"," 0.0229366923"," 0.3519572221"," 0.0739088500"," 0.0559489233","-0.0387718584"," 0.1365366393"," 0.4494407055","-0.0855819145","-0.0596499973","-0.1364821629"," 0.0396866816"," 0.0034433281","-0.0028752218","-0.2492407484","-0.0827919789","-0.3695719577","-0.3427028884","-0.1248297829","-0.0976484417","-0.0200873671","-0.0387718584"," 0.0146856983"
